"TIME","D10.AG","D10.EAST","D10.JONES","D10.MTZ","D10.SAC","D10.SJR","D12.AG","D12.EAST","D12.JONES","D12.MTZ","D12.SAC","D12.SJR","D22.AG","D22.EAST","D22.JONES","D22.MTZ","D22.SAC","D22.SJR","D26.AG","D26.EST","D26.JONES","D26.MTZ","D26.SAC","D26.SJR","D28A.AG","D28A.EAST","D28A.JONES","D28.MTZ","D28A.SAC","D28A.SJR","D4.AG","D4.EAST","D4.JONES","D4.MTZ","D4.SAC","D4.SJR","D6.AG","D6.EAST","D6.JONES","D6.MTZ","D6.SAC","D6.SJR","D7.AG","D7.EAST","D7.JONES","D7.MTZ","D7.SAC","D7.SJR","D8.AG","D8.EAST","D8.JONES","D8.MTZ","D8.SAC","D8.SJR","NZ032.AG","NZ032.EAST","NZ032.JONES","NZ032.MTZ","NZ032.SAC","NZ032.SJR","P8.AG","P8.EAST","P8.JONES","P8.MTZ","P8.SAC","P8.SJR","D16.AG","D16.EAST","D16.JONES","D16.MTZ","D16.SAC","D16.SJR","MD10A.AG","MD10A.EAST","MD10A.JONES","MD10A.MTZ","MD10A.SAC","MD10A.SJR","NZS42.AG","NZS42.EAST","NZS42.JONES","NZS42.MTZ","NZS42.SAC","NZS42.SJR","year","month"
1993-12-29,0.882,0.088,0,33.714,65.311,0.005,1.337,0.132,0,8.103,90.421,0.007,1.195,0.072,0,1.557,97.173,0.003,1.262,0.265,0,0.267,98.203,0.003,1.804,0.527,0,0.492,97.11,0.067,1.188,0.098,0,7.931,90.778,0.005,0.092,0.01,0,93.436,6.461,0.000596,0.569,0.066,0,60.897,38.464,0.004,0.564,0.059,0,58.333,41.041,0.003,1.063,0.115,0,22.033,76.782,0.007,8.302,29.366,0,0.000247,0.492,61.84,1.462,0.158,0,0.773,97.602,0.005,10.1,13.358,"0",0.000169,75.659,0.882,1.155,0.146,0,35.001,63.688,0.01,1993,12
1993-12-30,0.848,0.082,0,36.358,62.707,0.005,1.323,0.126,0,8.954,89.591,0.006,1.215,0.073,0,1.88,96.829,0.003,1.279,0.279,0,0.263,98.176,0.003,1.813,0.489,0,0.486,97.18,0.031,1.189,0.096,0,8.997,89.713,0.005,0.076,0.008,0,94.478,5.436,0.000481,0.533,0.06,0,62.671,36.732,0.004,0.519,0.053,0,61.467,37.959,0.003,1.032,0.109,0,23.953,74.9,0.006,8.319,29.574,0,0.000298,0.657,61.45,1.466,0.151,0,0.772,97.606,0.005,10.14,12.988,"0",0.000146,76.038,0.833,1.136,0.142,0,34.316,64.398,0.009,1993,12
1993-12-31,0.855,0.08,0,35.954,63.107,0.005,1.346,0.125,0,8.811,89.713,0.006,1.242,0.072,0,1.932,96.751,0.003,1.288,0.306,0,0.246,98.157,0.003,1.88,0.588,0,0.471,96.974,0.087,1.203,0.095,0,9.128,89.57,0.005,0.077,0.008,0,94.341,5.573,0.000472,0.522,0.057,0,62.93,36.487,0.004,0.533,0.053,0,60.296,39.116,0.003,1.021,0.105,0,24.411,74.456,0.006,8.006,29.993,0,0.000209,0.397,61.605,1.473,0.149,0,0.7,97.674,0.005,10.203,12.635,"0",0.000123,76.399,0.764,1.121,0.138,0,33.844,64.888,0.009,1993,12
1994-01-01,0.884,0.08,0,34.05,64.982,0.004,1.392,0.126,0,8.19,90.287,0.006,1.275,0.07,0,1.821,96.831,0.003,1.338,0.352,0,0.221,98.086,0.003,2.001,0.586,0,0.458,96.882,0.073,1.228,0.093,0,8.788,89.886,0.005,0.081,0.008,0,94.047,5.863,0.000483,0.53,0.057,0,62.012,37.399,0.004,0.567,0.054,0,57.741,41.636,0.003,1.022,0.102,0,24.231,74.639,0.006,7.852,29.197,0,0.00015,0.195,62.756,1.501,0.149,0,0.613,97.733,0.004,10.813,12.258,"0",0.000101,76.245,0.683,1.108,0.135,0,33.732,65.016,0.009,1994,1
1994-01-02,0.915,0.08,0,32.294,66.708,0.004,1.452,0.127,0,7.422,90.993,0.006,1.327,0.068,0,1.643,96.959,0.002,1.41,0.433,0,0.194,97.96,0.003,2.109,0.534,0,0.448,96.873,0.035,1.264,0.092,0,8.28,90.359,0.004,0.086,0.008,0,93.71,6.196,0.000493,0.54,0.056,0,61.003,38.398,0.003,0.596,0.055,0,55.653,43.692,0.003,1.028,0.1,0,23.809,75.057,0.006,7.971,27.211,0,0.000125,0.106,64.712,1.559,0.151,0,0.547,97.739,0.004,11.512,11.945,"0",7.99e-05,75.938,0.604,1.097,0.132,0,33.76,65.002,0.009,1994,1
1994-01-03,0.939,0.08,0,31.314,67.664,0.004,1.503,0.127,0,6.92,91.445,0.006,1.415,0.067,0,1.592,96.924,0.002,1.516,0.497,0,0.174,97.809,0.003,2.255,0.559,0,0.432,96.718,0.036,1.301,0.092,0,8.117,90.486,0.004,0.087,0.008,0,93.612,6.293,0.000473,0.545,0.055,0,60.472,38.925,0.003,0.617,0.055,0,54.392,44.933,0.003,1.032,0.098,0,23.834,75.031,0.006,8.382,24.649,0,0.000113,0.063,66.906,1.628,0.158,0,0.5,97.711,0.003,12.322,11.734,"0",6.35e-05,75.393,0.55,1.086,0.129,0,33.787,64.988,0.009,1994,1
1994-01-04,0.926,0.077,0,33.071,65.922,0.004,1.519,0.123,0,7.411,90.942,0.005,1.514,0.069,0,1.801,96.613,0.002,1.668,0.507,0,0.165,97.657,0.003,2.345,0.593,0,0.413,96.61,0.039,1.328,0.091,0,8.777,89.8,0.004,0.085,0.008,0,93.743,6.164,0.000462,0.536,0.053,0,61.068,38.339,0.003,0.601,0.053,0,55.863,43.48,0.003,1.034,0.095,0,24.009,74.857,0.005,8.977,22.314,0,0.000115,0.072,68.637,1.718,0.162,0,0.507,97.61,0.003,13.098,11.583,"0",5.21e-05,74.806,0.512,1.073,0.126,0,33.794,64.999,0.008,1994,1
1994-01-05,0.941,0.076,0,33.158,65.822,0.004,1.569,0.123,0,7.514,90.788,0.005,1.642,0.071,0,1.9,96.385,0.002,1.829,0.541,0,0.165,97.462,0.003,2.433,0.604,0,0.397,96.525,0.041,1.371,0.089,0,9.112,89.424,0.004,0.104,0.009,0,92.426,7.461,0.000547,0.543,0.053,0,60.622,38.779,0.003,0.614,0.052,0,55.391,43.94,0.003,1.05,0.094,0,23.382,75.469,0.005,9.636,20.202,0,0.000127,0.054,70.108,1.822,0.171,0,0.516,97.487,0.003,13.771,11.47,"0",4.27e-05,74.279,0.48,1.065,0.123,0,33.628,65.175,0.008,1994,1
1994-01-06,0.987,0.076,0,31.478,67.455,0.004,1.641,0.126,0,6.906,91.323,0.005,1.79,0.072,0,1.732,96.404,0.002,1.982,0.671,0,0.153,97.188,0.005,2.561,0.631,0,0.38,96.374,0.053,1.452,0.088,0,8.557,89.899,0.004,0.118,0.011,0,91.432,8.439,0.000607,0.569,0.054,0,58.912,40.462,0.003,0.659,0.054,0,52.839,46.444,0.003,1.078,0.094,0,22.187,76.637,0.005,10.266,17.073,0,0.000148,0.017,72.644,1.935,0.185,0,0.469,97.408,0.003,14.535,11.361,"0",3.56e-05,73.65,0.453,1.063,0.122,0,33.548,65.259,0.008,1994,1
1994-01-07,0.982,0.073,0,33.352,65.589,0.004,1.657,0.122,0,7.499,90.717,0.005,1.904,0.074,0,1.907,96.113,0.002,2.104,0.693,0,0.149,97.048,0.006,2.675,0.708,0,0.36,96.176,0.08,1.513,0.088,0,9.125,89.27,0.004,0.099,0.009,0,92.896,6.996,0.000472,0.554,0.051,0,60.198,39.194,0.003,0.641,0.051,0,54.977,44.329,0.003,1.083,0.092,0,22.883,75.937,0.005,10.515,14.888,0,0.000154,0.013,74.583,2.047,0.19,0,0.478,97.281,0.003,15.187,11.289,"0",3.49e-05,73.075,0.449,1.058,0.12,0,33.406,65.408,0.008,1994,1
1994-01-08,0.934,0.068,0,37.901,61.094,0.003,1.644,0.116,0,9.137,89.098,0.004,1.987,0.078,0,2.374,95.559,0.002,2.201,0.651,0,0.153,96.989,0.007,2.795,0.809,0,0.341,95.94,0.114,1.543,0.088,0,10.664,87.7,0.004,0.08,0.007,0,94.378,5.535,0.000354,0.511,0.046,0,63.606,35.835,0.003,0.569,0.044,0,60.803,38.582,0.002,1.067,0.088,0,25.24,73.601,0.005,10.419,14.055,0,0.000145,0.032,75.493,2.152,0.191,0,0.558,97.097,0.003,15.696,11.227,"0",3.44e-05,72.629,0.447,1.054,0.116,0,33.056,65.766,0.008,1994,1
1994-01-09,0.938,0.065,0,39.62,59.373,0.003,1.658,0.112,0,10.29,87.936,0.004,2.118,0.078,0,2.386,95.416,0.002,2.304,0.658,0,0.165,96.863,0.009,3.001,0.923,0,0.326,95.574,0.175,1.616,0.088,0,11.165,87.129,0.003,0.086,0.007,0,94.052,5.855,0.000371,0.5,0.043,0,64.788,34.667,0.003,0.561,0.042,0,62.39,37.006,0.002,1.072,0.086,0,26.294,72.544,0.004,9.93,13.831,0,0.000122,0.018,76.221,2.26,0.196,0,0.61,96.93,0.003,16.547,11.133,"0",3.67e-05,71.858,0.462,1.051,0.113,0,32.869,65.96,0.007,1994,1
1994-01-10,0.982,0.065,0,39.336,59.614,0.003,1.727,0.113,0,10.327,87.829,0.004,2.241,0.077,0,2.299,95.38,0.002,2.429,0.722,0,0.175,96.661,0.013,3.239,1.063,0,0.313,95.125,0.261,1.717,0.087,0,11.039,87.154,0.003,0.089,0.007,0,93.955,5.949,0.000369,0.505,0.042,0,65.038,34.412,0.002,0.586,0.042,0,62.026,37.344,0.002,1.089,0.083,0,27.011,71.813,0.004,9.161,13.509,0,8.48e-05,0.006,77.323,2.383,0.208,0,0.597,96.809,0.003,17.46,11.056,"0",4.26e-05,70.981,0.503,1.048,0.111,0,32.9,65.934,0.007,1994,1
1994-01-11,1.058,0.066,0,37.79,61.084,0.003,1.836,0.117,0,9.631,88.413,0.004,2.32,0.078,0,2.122,95.479,0.002,2.535,0.818,0,0.178,96.448,0.02,3.449,1.152,0,0.303,94.795,0.301,1.83,0.087,0,10.404,87.675,0.003,0.099,0.007,0,93.505,6.388,0.000373,0.523,0.042,0,64.566,34.867,0.002,0.639,0.043,0,60.33,38.986,0.002,1.111,0.082,0,27.695,71.108,0.004,8.482,12.645,0,5.56e-05,0.002,78.872,2.489,0.226,0,0.547,96.734,0.003,18.583,10.976,"0",5.49e-05,69.862,0.579,1.048,0.109,0,33.064,65.772,0.007,1994,1
1994-01-12,1.127,0.066,0,36.872,61.932,0.003,1.938,0.12,0,9.199,88.739,0.004,2.344,0.081,0,2.007,95.567,0.002,2.639,0.902,0,0.18,96.249,0.03,3.617,1.193,0,0.296,94.592,0.302,1.914,0.089,0,10.029,87.966,0.003,0.102,0.007,0,93.66,6.231,0.000342,0.535,0.041,0,64.733,34.689,0.002,0.671,0.042,0,60.212,39.073,0.002,1.135,0.08,0,28.548,70.234,0.004,8.02,12.085,0,4.98e-05,0.001,79.894,2.57,0.244,0,0.518,96.663,0.004,20.04,10.862,"0",7.83e-05,68.405,0.693,1.055,0.106,0,32.961,65.871,0.007,1994,1
1994-01-13,1.19,0.067,0,36.246,62.495,0.003,2.032,0.124,0,8.9,88.941,0.004,2.372,0.085,0,1.949,95.592,0.002,2.75,0.961,0,0.181,96.065,0.042,3.76,1.243,0,0.291,94.391,0.315,1.982,0.09,0,9.734,88.191,0.003,0.088,0.006,0,94.698,5.209,0.000281,0.549,0.04,0,64.899,34.51,0.002,0.703,0.042,0,60.001,39.252,0.002,1.171,0.079,0,28.925,69.822,0.004,7.58,11.892,0,5.43e-05,0.000519,80.528,2.645,0.265,0,0.494,96.59,0.005,21.781,10.703,"0",0.000112,66.682,0.833,1.056,0.104,0,33.325,65.51,0.007,1994,1
1994-01-14,1.194,0.065,0,37.97,60.769,0.003,2.065,0.122,0,9.683,88.127,0.003,2.411,0.09,0,2.064,95.432,0.002,2.817,0.888,0,0.19,96.062,0.043,3.787,1.207,0,0.289,94.464,0.252,2.004,0.092,0,10.42,87.482,0.003,0.086,0.005,0,95.021,4.888,0.000244,0.548,0.039,0,66.082,33.33,0.002,0.699,0.041,0,61.559,37.7,0.002,1.222,0.079,0,28.821,69.875,0.004,7.342,12.161,0,5.48e-05,0.000333,80.497,2.709,0.272,0,0.521,96.492,0.006,23.1,10.558,"0",0.000179,65.369,0.973,1.057,0.101,0,33.771,65.065,0.006,1994,1
1994-01-15,1.235,0.066,0,37.827,60.869,0.003,2.119,0.123,0,9.938,87.816,0.003,2.452,0.094,0,2.011,95.44,0.002,2.873,0.825,0,0.195,96.06,0.047,3.831,1.202,0,0.287,94.445,0.236,2.05,0.094,0,10.511,87.343,0.003,0.09,0.005,0,94.9,5.004,0.000248,0.577,0.039,0,65.43,33.953,0.002,0.736,0.041,0,60.83,38.391,0.002,1.301,0.079,0,27.601,71.016,0.004,7.171,13.041,0,5.06e-05,0.000212,79.787,2.78,0.28,0,0.523,96.409,0.008,24.529,10.408,"0",0.000263,63.873,1.19,1.072,0.099,0,33.709,65.114,0.006,1994,1
1994-01-16,1.313,0.068,0,36.047,62.57,0.003,2.202,0.128,0,9.514,88.151,0.004,2.509,0.096,0,1.758,95.634,0.002,2.929,0.802,0,0.192,96.025,0.051,3.934,1.185,0,0.285,94.372,0.224,2.118,0.096,0,10.02,87.763,0.003,0.1,0.006,0,94.473,5.421,0.000268,0.622,0.04,0,63.968,35.368,0.002,0.817,0.045,0,57.885,41.252,0.002,1.39,0.081,0,25.956,72.57,0.003,7.037,13.774,0,4.77e-05,0.000142,79.188,2.86,0.292,0,0.498,96.341,0.009,25.957,10.263,"0",0.000363,62.297,1.483,1.083,0.098,0,33.872,64.942,0.006,1994,1
1994-01-17,1.416,0.072,0,33.33,65.18,0.003,2.31,0.137,0,8.596,88.952,0.004,2.56,0.096,0,1.442,95.899,0.003,3.001,0.84,0,0.186,95.908,0.065,4.067,1.171,0,0.283,94.253,0.225,2.201,0.1,0,9.106,88.59,0.003,0.112,0.006,0,93.998,5.884,0.000286,0.68,0.042,0,61.848,37.428,0.002,0.902,0.048,0,54.895,44.153,0.002,1.473,0.082,0,24.378,74.064,0.003,6.931,13.891,0,5.52e-05,0.000154,79.178,2.941,0.304,0,0.454,96.291,0.01,27.689,10.112,"0",0.000444,60.195,2.003,1.1,0.097,0,33.741,65.057,0.006,1994,1
1994-01-18,1.443,0.072,0,33.555,64.928,0.003,2.344,0.137,0,8.923,88.591,0.004,2.592,0.096,0,1.411,95.898,0.003,3.059,0.773,0,0.194,95.911,0.063,4.114,1.143,0,0.282,94.24,0.221,2.244,0.101,0,9.058,88.595,0.003,0.113,0.006,0,94.127,5.754,0.000257,0.703,0.043,0,61.592,37.661,0.002,0.912,0.048,0,55.381,43.658,0.002,1.53,0.083,0,23.661,74.723,0.003,6.96,14.194,0,6.13e-05,0.000205,78.845,3.003,0.301,0,0.454,96.231,0.011,28.417,9.995,"0",0.000584,59.375,2.212,1.116,0.095,0,33.703,65.081,0.006,1994,1
1994-01-19,1.48,0.073,0,33.27,65.175,0.002,2.381,0.138,0,9.101,88.375,0.004,2.626,0.098,0,1.293,95.98,0.003,3.116,0.706,0,0.202,95.916,0.06,4.169,1.11,0,0.282,94.207,0.231,2.288,0.101,0,8.804,88.803,0.003,0.126,0.007,0,93.534,6.332,0.000275,0.728,0.043,0,61.074,38.153,0.002,0.944,0.049,0,54.725,44.28,0.002,1.59,0.084,0,22.622,75.701,0.003,6.988,15.119,0,6.27e-05,0.000191,77.893,3.067,0.295,0,0.462,96.164,0.012,29.019,9.879,"0",0.000741,58.751,2.349,1.132,0.094,0,33.581,65.187,0.006,1994,1
1994-01-20,1.544,0.075,0,32.009,66.37,0.003,2.439,0.141,0,8.944,88.471,0.004,2.637,0.092,0,1.134,96.133,0.004,3.197,0.704,0,0.208,95.825,0.066,4.264,1.104,0,0.282,94.054,0.296,2.344,0.101,0,8.244,89.308,0.003,0.14,0.008,0,92.974,6.878,0.000318,0.781,0.045,0,59.208,39.963,0.002,0.993,0.05,0,53.462,45.493,0.002,1.67,0.086,0,21.039,77.202,0.003,7.041,15.582,0,6.01e-05,0.000173,77.377,3.13,0.292,0,0.452,96.113,0.013,29.882,9.778,"0",0.00086,57.542,2.797,1.15,0.094,0,33.342,65.409,0.005,1994,1
1994-01-21,1.584,0.076,0,31.606,66.732,0.003,2.49,0.142,0,8.832,88.532,0.004,2.634,0.087,0,1.09,96.186,0.004,3.263,0.694,0,0.212,95.758,0.073,4.348,1.122,0,0.281,93.851,0.397,2.384,0.1,0,7.933,89.578,0.003,0.143,0.008,0,93.02,6.829,0.000303,0.811,0.046,0,58.675,40.467,0.002,1.024,0.051,0,53.198,45.725,0.002,1.709,0.087,0,21.002,77.199,0.003,7.224,14.822,0,5.77e-05,0.00018,77.953,3.162,0.289,0,0.446,96.089,0.014,30.435,9.718,"0",0.001,56.553,3.293,1.161,0.094,0,33.302,65.438,0.005,1994,1
1994-01-22,1.581,0.075,0,32.742,65.6,0.003,2.513,0.139,0,8.901,88.443,0.005,2.645,0.088,0,1.194,96.069,0.004,3.312,0.65,0,0.217,95.752,0.069,4.386,1.097,0,0.28,93.826,0.409,2.401,0.1,0,8.122,89.374,0.003,0.122,0.006,0,94.251,5.621,0.000233,0.81,0.045,0,59.723,39.42,0.002,0.978,0.048,0,56.194,42.778,0.002,1.719,0.087,0,21.961,76.23,0.003,7.546,13.41,0,5.72e-05,0.000274,79.044,3.174,0.284,0,0.457,96.07,0.015,30.836,9.642,"0",0.001,56.014,3.508,1.182,0.093,0,33.106,65.613,0.005,1994,1
1994-01-23,1.433,0.067,0,39.435,59.063,0.002,2.427,0.125,0,10.914,86.53,0.004,2.659,0.092,0,1.859,95.385,0.004,3.396,0.568,0,0.244,95.735,0.057,4.388,1.12,0,0.278,93.716,0.498,2.338,0.097,0,10.486,87.076,0.003,0.106,0.005,0,95.117,4.772,0.000195,0.741,0.04,0,64.085,35.132,0.002,0.805,0.039,0,64.581,34.573,0.001,1.698,0.086,0,24.165,74.049,0.003,7.958,13.06,0,5.65e-05,0.001,78.981,3.169,0.266,0,0.707,95.843,0.015,30.501,9.619,"0",0.002,56.43,3.449,1.218,0.092,0,32.744,65.941,0.005,1994,1
1994-01-24,1.416,0.065,0,41.179,57.337,0.002,2.422,0.121,0,11.791,85.661,0.004,2.69,0.094,0,2.127,95.084,0.004,3.429,0.546,0,0.252,95.717,0.055,4.447,1.12,0,0.276,93.608,0.548,2.348,0.097,0,11.142,86.409,0.004,0.106,0.005,0,95.166,4.722,0.000196,0.743,0.039,0,64.921,34.295,0.002,0.796,0.038,0,65.707,33.458,0.001,1.725,0.086,0,24.68,73.507,0.003,8.221,12.887,0,5.56e-05,0.002,78.89,3.21,0.262,0,0.813,95.699,0.016,30.72,9.546,"0",0.002,56.176,3.555,1.261,0.092,0,32.158,66.484,0.005,1994,1
1994-01-25,1.525,0.069,0,38.319,60.085,0.002,2.492,0.125,0,11.227,86.151,0.005,2.72,0.092,0,1.92,95.263,0.005,3.437,0.568,0,0.248,95.684,0.063,4.543,1.124,0,0.276,93.448,0.609,2.422,0.097,0,10.176,87.3,0.004,0.133,0.006,0,94.137,5.724,0.000234,0.798,0.041,0,63.323,35.836,0.002,0.916,0.043,0,61.588,37.452,0.002,1.78,0.086,0,24.334,73.798,0.003,8.399,12.504,0,5.44e-05,0.002,79.094,3.275,0.267,0,0.737,95.703,0.018,31.472,9.448,"0",0.002,55.035,4.043,1.296,0.092,0,31.77,66.837,0.005,1994,1
1994-01-26,1.712,0.075,0,32.929,65.282,0.003,2.636,0.137,0,9.518,87.703,0.006,2.688,0.084,0,1.28,95.943,0.005,3.427,0.644,0,0.233,95.616,0.079,4.666,1.136,0,0.279,93.248,0.671,2.522,0.098,0,8.236,89.139,0.004,0.172,0.008,0,92.65,7.17,0.000302,0.865,0.044,0,61.355,37.735,0.002,1.1,0.05,0,55.308,43.541,0.002,1.802,0.086,0,24.936,73.173,0.003,8.594,11.226,0,4.74e-05,0.000748,80.179,3.328,0.277,0,0.59,95.785,0.019,32.25,9.366,"0",0.002,53.599,4.783,1.326,0.092,0,31.584,66.993,0.005,1994,1
1994-01-27,1.818,0.077,0,30.509,67.593,0.003,2.712,0.14,0,8.616,88.525,0.007,2.506,0.073,0,0.912,96.504,0.005,3.433,0.74,0,0.23,95.514,0.083,4.67,1.079,0,0.288,93.372,0.591,2.546,0.095,0,6.903,90.45,0.005,0.184,0.008,0,92.387,7.42,0.000309,0.902,0.044,0,60.861,38.192,0.002,1.174,0.052,0,53.68,45.093,0.002,1.79,0.084,0,26.526,71.597,0.003,9.051,8.834,0,4.14e-05,0.000921,82.114,3.289,0.276,0,0.527,95.887,0.021,32.822,9.281,"0",0.002,52.663,5.232,1.353,0.091,0,31.705,66.846,0.005,1994,1
1994-01-28,1.957,0.081,0,26.503,71.455,0.003,2.801,0.146,0,7.167,89.878,0.008,2.22,0.065,0,0.622,97.089,0.005,3.42,0.891,0,0.221,95.378,0.089,4.723,1.084,0,0.297,93.246,0.65,2.487,0.09,0,5.484,91.933,0.005,0.225,0.01,0,91.024,8.74,0.000389,0.967,0.046,0,59.132,39.853,0.002,1.315,0.056,0,49.418,49.209,0.002,1.822,0.084,0,26.602,71.489,0.003,9.737,5.914,0,4.59e-05,0.000443,84.348,3.218,0.288,0,0.438,96.033,0.023,33.55,9.19,"0",0.002,51.416,5.842,1.385,0.091,0,31.669,66.851,0.005,1994,1
1994-01-29,2.034,0.082,0,23.773,74.107,0.004,2.841,0.15,0,5.971,91.029,0.009,2.036,0.065,0,0.569,97.325,0.005,3.408,1.023,0,0.21,95.263,0.097,4.673,1.007,0,0.306,93.491,0.523,2.38,0.088,0,4.719,92.808,0.005,0.221,0.01,0,91.339,8.429,0.000385,1.04,0.048,0,57.285,41.625,0.002,1.397,0.058,0,47.091,51.452,0.002,1.886,0.085,0,25.695,72.331,0.003,10.177,5.301,0,5.14e-05,0.000415,84.522,3.131,0.311,0,0.373,96.159,0.025,34.384,9.088,"0",0.002,50.026,6.5,1.405,0.09,0,31.881,66.62,0.005,1994,1
1994-01-30,2.015,0.08,0,23.656,74.244,0.004,2.804,0.147,0,5.542,91.498,0.01,2.004,0.07,0,0.585,97.335,0.006,3.386,1.092,0,0.206,95.23,0.086,4.602,0.974,0,0.311,93.643,0.47,2.31,0.089,0,4.581,93.014,0.006,0.212,0.009,0,91.804,7.974,0.000396,1.073,0.049,0,56.919,41.957,0.002,1.398,0.057,0,47.176,51.367,0.003,1.955,0.086,0,24.432,73.524,0.004,10.143,6.384,0,5.19e-05,0.000424,83.472,3.059,0.324,0,0.343,96.248,0.027,34.784,9.003,"0",0.002,49.387,6.824,1.427,0.09,0,32.002,66.477,0.005,1994,1
1994-01-31,1.954,0.078,0,24.916,73.048,0.004,2.748,0.142,0,5.579,91.522,0.01,2.06,0.075,0,0.695,97.163,0.007,3.36,1.112,0,0.205,95.252,0.07,4.515,0.948,0,0.31,93.838,0.389,2.275,0.09,0,4.877,92.752,0.006,0.208,0.009,0,91.989,7.794,0.00039,1.092,0.049,0,56.837,42.021,0.002,1.363,0.055,0,48.153,50.425,0.003,2.017,0.086,0,22.943,74.951,0.004,9.89,7.76,0,5.36e-05,0.000691,82.349,3.026,0.326,0,0.349,96.272,0.027,34.876,8.923,"0",0.002,49.44,6.758,1.46,0.089,0,31.832,66.615,0.005,1994,1
1994-02-01,1.915,0.077,0,25.41,72.593,0.004,2.749,0.143,0,5.567,91.531,0.01,2.167,0.081,0,0.778,96.966,0.007,3.444,1.143,0,0.199,95.146,0.068,4.669,0.952,0,0.305,93.715,0.359,2.272,0.092,0,5.106,92.523,0.007,0.212,0.009,0,91.838,7.941,0.000418,1.111,0.049,0,56.471,42.367,0.002,1.352,0.055,0,48.112,50.479,0.003,2.057,0.086,0,21.467,76.386,0.004,9.575,9.065,0,5.5e-05,0.000721,81.36,3.1,0.344,0,0.362,96.166,0.028,36.31,8.706,"0",0.002,47.982,6.999,1.481,0.089,0,31.819,66.607,0.005,1994,2
1994-02-02,1.867,0.076,0,26.709,71.342,0.005,2.777,0.146,0,5.747,91.319,0.011,2.33,0.089,0,0.903,96.668,0.008,3.615,1.176,0,0.193,94.936,0.079,5.004,0.986,0,0.298,93.299,0.412,2.298,0.094,0,5.584,92.016,0.007,0.202,0.008,0,92.192,7.597,0.000414,1.098,0.047,0,57.137,41.715,0.002,1.3,0.053,0,49.653,48.992,0.003,2.057,0.086,0,20.877,76.976,0.005,9.541,9.558,0,5.79e-05,0.000661,80.901,3.24,0.368,0,0.377,95.986,0.028,38.248,8.44,"0",0.002,45.932,7.379,1.507,0.088,0,31.745,66.655,0.004,1994,2
1994-02-03,1.817,0.075,0,28.511,69.593,0.005,2.764,0.144,0,6.299,90.781,0.011,2.562,0.099,0,1.045,96.284,0.009,3.813,1.202,0,0.192,94.706,0.087,5.315,1.072,0,0.29,92.725,0.599,2.341,0.097,0,6.259,91.295,0.008,0.198,0.008,0,92.308,7.485,0.000413,1.066,0.046,0,58.36,40.526,0.002,1.246,0.051,0,51.42,47.281,0.003,2.054,0.085,0,20.176,77.68,0.005,9.839,9.695,0,6.01e-05,0.000802,80.465,3.382,0.381,0,0.415,95.793,0.029,39.563,8.227,"0",0.002,44.763,7.445,1.539,0.087,0,31.36,67.01,0.004,1994,2
1994-02-04,1.778,0.073,0,30.249,67.895,0.005,2.752,0.142,0,6.887,90.207,0.012,2.814,0.104,0,1.156,95.916,0.009,4.025,1.218,0,0.192,94.474,0.091,5.415,1.063,0,0.285,92.733,0.503,2.424,0.1,0,6.805,90.663,0.008,0.181,0.007,0,92.94,6.871,0.000395,1.053,0.045,0,58.754,40.146,0.002,1.189,0.049,0,53.483,45.277,0.003,2.048,0.085,0,19.585,78.277,0.005,10.199,9.891,0,6.46e-05,0.00093,79.909,3.532,0.393,0,0.449,95.596,0.029,40.531,8.051,"0",0.002,43.955,7.461,1.565,0.087,0,30.944,67.4,0.005,1994,2
1994-02-05,1.792,0.074,0,30.385,67.744,0.005,2.809,0.15,0,6.968,90.061,0.012,3.094,0.11,0,1.164,95.622,0.01,4.274,1.275,0,0.191,94.149,0.111,5.737,1.19,0,0.276,91.999,0.799,2.558,0.105,0,6.886,90.443,0.009,0.185,0.008,0,92.781,7.026,0.000423,1.071,0.046,0,57.89,40.991,0.003,1.187,0.049,0,53.557,45.203,0.003,2.045,0.086,0,18.978,78.885,0.005,10.551,9.996,0,7.23e-05,0.000837,79.452,3.726,0.425,0,0.434,95.385,0.03,41.691,7.882,"0",0.002,42.548,7.877,1.583,0.087,0,30.505,67.821,0.005,1994,2
1994-02-06,1.725,0.072,0,33.877,64.321,0.005,2.801,0.145,0,7.845,89.196,0.012,3.311,0.119,0,1.43,95.129,0.01,4.444,1.315,0,0.191,93.944,0.106,5.968,1.231,0,0.27,91.676,0.855,2.648,0.108,0,7.939,89.297,0.009,0.138,0.006,0,94.606,5.25,0.00033,0.998,0.042,0,60.665,38.293,0.002,1.054,0.044,0,58.993,39.907,0.003,1.988,0.084,0,20.966,76.957,0.006,10.98,10.116,0,8.08e-05,0.001,78.903,3.899,0.429,0,0.465,95.175,0.031,42.645,7.708,"0",0.002,41.848,7.797,1.612,0.086,0,29.951,68.348,0.005,1994,2
